student_number,first_name,last_name,course,course_title,teacher
3313 ,Li,Li,Li,Course 13,Teacher 33
3314 ,Yang,Yang,Yang,Course 13,Teacher 33
3314 ,Zhang,Zhang,Zhang,Course 13,Teacher 33
3315 ,Li,Li,Li,Course 13,Teacher 33
3315 ,Yu,Yu,Yu,Course 13,Teacher 33
3316 ,Zong,Zong,Zong,Course 13,Teacher 33
3316 ,Song,Song,Song,Course 13,Teacher 33
3316 ,Chen,Chen,Chen,Course 13,Teacher 33
3317 ,Yang,Yang,Yang,Course 13,Teacher 33
3317 ,Zhang,Zhang,Zhang,Course 13,Teacher 33
3318 ,Li,Li,Li,Course 13,Teacher 33
3318 ,Yu,Yu,Yu,Course 13,Teacher 33
3319 ,Zong,Zong,Zong,Course 13,Teacher 33
3319 ,Song,Song,Song,Course 13,Teacher 33
3320 ,Chen,Chen,Chen,Course 13,Teacher 33
3320 ,Yang,Yang,Yang,Course 13,Teacher 33
3320 ,Zhang,Zhang,Zhang,Course 13,Teacher 33
3321 ,Li,Li,Li,Course 13,Teacher 33
3321 ,Yang,Yang,Yang,Course 13,Teacher 33
3322 ,Zhang,Zhang,Zhang,Course 14,Teacher 32
3322 ,Li,Li,Li,Course 14,Teacher 32
3323 ,Yu,Yu,Yu,Course 14,Teacher 32
3323 ,Zong,Zong,Zong,Course 14,Teacher 32
3323 ,Song,Song,Song,Course 14,Teacher 32
3324 ,Chen,Chen,Chen,Course 14,Teacher 32
3324 ,Yang,Yang,Yang,Course 14,Teacher 32
3325 ,Zhang,Zhang,Zhang,Course 14,Teacher 32
3325 ,Li,Li,Li,Course 14,Teacher 32
3326 ,Yu,Yu,Yu,Course 14,Teacher 32
3326 ,Zong,Zong,Zong,Course 14,Teacher 32
3326 ,Song,Song,Song,Course 14,Teacher 32
3327 ,Chen,Chen,Chen,Course 14,Teacher 32
3327 ,Yang,Yang,Yang,Course 14,Teacher 32
3328 ,Zhang,Zhang,Zhang,Course 14,Teacher 32
3328 ,Li,Li,Li,Course 14,Teacher 32
3329 ,Yang,Yang,Yang,Course 14,Teacher 32
3329 ,Zhang,Zhang,Zhang,Course 14,Teacher 32
3329 ,Li,Li,Li,Course 14,Teacher 32
3330 ,Yu,Yu,Yu,Course 14,Teacher 32
3330 ,Zong,Zong,Zong,Course 14,Teacher 32
3331 ,Yu,Yu,Yu,Course 14,Teacher 32
3331 ,Zong,Zong,Zong,Course 14,Teacher 32
3332 ,Song,Song,Song,Course 14,Teacher 34
3332 ,Chen,Chen,Chen,Course 14,Teacher 34
3332 ,Yang,Yang,Yang,Course 14,Teacher 34
3333 ,Zhang,Zhang,Zhang,Course 14,Teacher 34
3333 ,Li,Li,Li,Course 14,Teacher 34
3334 ,Yu,Yu,Yu,Course 14,Teacher 34
3334 ,Zong,Zong,Zong,Course 14,Teacher 34
3335 ,Song,Song,Song,Course 14,Teacher 34
3335 ,Chen,Chen,Chen,Course 14,Teacher 34
3336 ,Yang,Yang,Yang,Course 14,Teacher 34
3336 ,Zhang,Zhang,Zhang,Course 14,Teacher 34
3336 ,Li,Li,Li,Course 14,Teacher 34
3337 ,Yang,Yang,Yang,Course 14,Teacher 34
3337 ,Zhang,Zhang,Zhang,Course 14,Teacher 34
3338 ,Li,Li,Li,Course 14,Teacher 34
3338 ,Yu,Yu,Yu,Course 14,Teacher 34
3339 ,Zong,Zong,Zong,Course 14,Teacher 34
3339 ,Song,Song,Song,Course 14,Teacher 34
3339 ,Chen,Chen,Chen,Course 14,Teacher 34
3340 ,Yang,Yang,Yang,Course 14,Teacher 34
3340 ,Zhang,Zhang,Zhang,Course 14,Teacher 34
3341 ,Li,Li,Li,Course 14,Teacher 34
3341 ,Yu,Yu,Yu,Course 14,Teacher 34
3342 ,Zong,Zong,Zong,Course 14,Teacher 34
3342 ,Song,Song,Song,Course 14,Teacher 34
3342 ,Chen,Chen,Chen,Course 14,Teacher 34
3343 ,Yang,Yang,Yang,Course 14,Teacher 32
3343 ,Zhang,Zhang,Zhang,Course 14,Teacher 32
3344 ,Li,Li,Li,Course 14,Teacher 32
3344 ,Yang,Yang,Yang,Course 14,Teacher 32
3345 ,Zhang,Zhang,Zhang,Course 14,Teacher 32
3345 ,Li,Li,Li,Course 14,Teacher 32
3345 ,Yu,Yu,Yu,Course 14,Teacher 32
3346 ,Zong,Zong,Zong,Course 14,Teacher 32
3346 ,Song,Song,Song,Course 14,Teacher 32
3347 ,Chen,Chen,Chen,Course 14,Teacher 32
3347 ,Yang,Yang,Yang,Course 14,Teacher 32
3348 ,Zhang,Zhang,Zhang,Course 14,Teacher 32
3348 ,Li,Li,Li,Course 14,Teacher 32
3349 ,Yu,Yu,Yu,Course 14,Teacher 32
3349 ,Zong,Zong,Zong,Course 14,Teacher 32
3349 ,Song,Song,Song,Course 14,Teacher 32
3350 ,Chen,Chen,Chen,Course 14,Teacher 32
3350 ,Yang,Yang,Yang,Course 14,Teacher 32
3351 ,Zhang,Zhang,Zhang,Course 14,Teacher 32
3351 ,Li,Li,Li,Course 14,Teacher 32
3352 ,Yang,Yang,Yang,Course 14,Teacher 32
3352 ,Zhang,Zhang,Zhang,Course 14,Teacher 32
3352 ,Li,Li,Li,Course 14,Teacher 32
[5]student_number,Yu,Yu,Yu,Course_Name,Teacher
3353 ,Yu,Yu,Yu,Course 1,Teacher 1
3353 ,Zong,Zong,Zong,Course 1,Teacher 1
3354 ,Song,Song,Song,Course 1,Teacher 1
3354 ,Chen,Chen,Chen,Course 1,Teacher 1
3355 ,Yang,Yang,Yang,Course 1,Teacher 1
3355 ,Zhang,Zhang,Zhang,Course 1,Teacher 1
3355 ,Li,Li,Li,Course 1,Teacher 1
3356 ,Yu,Yu,Yu,Course 1,Teacher 1
3356 ,Zong,Zong,Zong,Course 1,Teacher 1
3357 ,Song,Song,Song,Course 1,Teacher 1
3357 ,Chen,Chen,Chen,Course 1,Teacher 1
3358 ,Yang,Yang,Yang,Course 1,Teacher 1
3358 ,Zhang,Zhang,Zhang,Course 1,Teacher 1
3358 ,Li,Li,Li,Course 1,Teacher 1
3359 ,Yang,Yang,Yang,Course 1,Teacher 1
3359 ,Zhang,Zhang,Zhang,Course 1,Teacher 1
3360 ,Li,Li,Li,Course 1,Teacher 1
3360 ,Yu,Yu,Yu,Course 1,Teacher 1
3361 ,Zong,Zong,Zong,Course 1,Teacher 1
3361 ,Song,Song,Song,Course 1,Teacher 1
3361 ,Chen,Chen,Chen,Course 1,Teacher 1
3362 ,Yang,Yang,Yang,Course 1,Teacher 1
3362 ,Zhang,Zhang,Zhang,Course 1,Teacher 1
3363 ,Li,Li,Li,Course 1,Teacher 1
3363 ,Yu,Yu,Yu,Course 1,Teacher 1
3364 ,Zong,Zong,Zong,Course 1,Teacher 1
3364 ,Song,Song,Song,Course 1,Teacher 2
3365 ,Chen,Chen,Chen,Course 1,Teacher 2
3365 ,Yang,Yang,Yang,Course 1,Teacher 2
3365 ,Zhang,Zhang,Zhang,Course 1,Teacher 2
3366 ,Li,Li,Li,Course 1,Teacher 2
3366 ,Yang,Yang,Yang,Course 1,Teacher 2
3367 ,Zhang,Zhang,Zhang,Course 1,Teacher 2
3367 ,Li,Li,Li,Course 1,Teacher 2
3368 ,Yu,Yu,Yu,Course 1,Teacher 2
3368 ,Zong,Zong,Zong,Course 1,Teacher 2
3368 ,Song,Song,Song,Course 1,Teacher 2
3369 ,Chen,Chen,Chen,Course 1,Teacher 2
3369 ,Yang,Yang,Yang,Course 1,Teacher 2
3370 ,Zhang,Zhang,Zhang,Course 1,Teacher 2
3370 ,Li,Li,Li,Course 1,Teacher 2
3371 ,Yu,Yu,Yu,Course 1,Teacher 2
3371 ,Zong,Zong,Zong,Course 1,Teacher 2
3371 ,Song,Song,Song,Course 1,Teacher 2
3372 ,Chen,Chen,Chen,Course 1,Teacher 2
3372 ,Yang,Yang,Yang,Course 1,Teacher 2
3373 ,Zhang,Zhang,Zhang,Course 1,Teacher 2
3373 ,Li,Li,Li,Course 1,Teacher 2
3374 ,Yang,Yang,Yang,Course 1,Teacher 2
3374 ,Zhang,Zhang,Zhang,Course 1,Teacher 2
3374 ,Li,Li,Li,Course 1,Teacher 2
3375 ,Yu,Yu,Yu,Course 1,Teacher 2
3375 ,Zong,Zong,Zong,Course 1,Teacher 2
3376 ,Yu,Yu,Yu,Course 1,Teacher 2
3376 ,Zong,Zong,Zong,Course 1,Teacher 2
3377 ,Song,Song,Song,Course 1,Teacher 2
3377 ,Chen,Chen,Chen,Course 1,Teacher 2
3377 ,Yang,Yang,Yang,Course 1,Teacher 2
3378 ,Zhang,Zhang,Zhang,Course 1,Teacher 2
3378 ,Li,Li,Li,Course 1,Teacher 2
3379 ,Yu,Yu,Yu,Course 1,Teacher 2
3379 ,Zong,Zong,Zong,Course 1,Teacher 2
3380 ,Song,Song,Song,Course 1,Teacher 2
3380 ,Chen,Chen,Chen,Course 1,Teacher 2
3381 ,Yang,Yang,Yang,Course 1,Teacher 2
3381 ,Zhang,Zhang,Zhang,Course 1,Teacher 2
3381 ,Li,Li,Li,Course 1,Teacher 2
3382 ,Yang,Yang,Yang,Course 1,Teacher 2
3382 ,Zhang,Zhang,Zhang,Course 1,Teacher 2
3383 ,Li,Li,Li,Course 1,Teacher 2
3383 ,Yu,Yu,Yu,Course 1,Teacher 3
3384 ,Zong,Zong,Zong,Course 1,Teacher 3
3384 ,Song,Song,Song,Course 1,Teacher 3
3384 ,Chen,Chen,Chen,Course 1,Teacher 3
3385 ,Yang,Yang,Yang,Course 1,Teacher 3
3385 ,Zhang,Zhang,Zhang,Course 1,Teacher 3
3386 ,Li,Li,Li,Course 1,Teacher 3
3386 ,Yu,Yu,Yu,Course 1,Teacher 3
3387 ,Zong,Zong,Zong,Course 1,Teacher 3
3387 ,Song,Song,Song,Course 1,Teacher 3
3387 ,Chen,Chen,Chen,Course 1,Teacher 3
3388 ,Yang,Yang,Yang,Course 1,Teacher 3
3388 ,Zhang,Zhang,Zhang,Course 1,Teacher 3
3389 ,Li,Li,Li,Course 1,Teacher 3
3389 ,Yang,Yang,Yang,Course 1,Teacher 3
3390 ,Zhang,Zhang,Zhang,Course 1,Teacher 3
3390 ,Li,Li,Li,Course 1,Teacher 3
3390 ,Yu,Yu,Yu,Course 1,Teacher 3
3391 ,Zong,Zong,Zong,Course 1,Teacher 3
3391 ,Song,Song,Song,Course 1,Teacher 3
3392 ,Chen,Chen,Chen,Course 1,Teacher 3
3392 ,Yang,Yang,Yang,Course 1,Teacher 3
3393 ,Zhang,Zhang,Zhang,Course 1,Teacher 3
3393 ,Li,Li,Li,Course 1,Teacher 3
3393 ,Yu,Yu,Yu,Course 1,Teacher 3
3394 ,Zong,Zong,Zong,Course 1,Teacher 3
3394 ,Song,Song,Song,Course 1,Teacher 3
3395 ,Chen,Chen,Chen,Course 1,Teacher 3
3395 ,Yang,Yang,Yang,Course 1,Teacher 3
3396 ,Zhang,Zhang,Zhang,Course 1,Teacher 3
3396 ,Li,Li,Li,Course 1,Teacher 3
3397 ,Yang,Yang,Yang,Course 1,Teacher 3
3397 ,Zhang,Zhang,Zhang,Course 1,Teacher 3
3397 ,Li,Li,Li,Course 1,Teacher 3
3398 ,Yu,Yu,Yu,Course 1,Teacher 3
3398 ,Zong,Zong,Zong,Course 1,Teacher 3
3399 ,Yu,Yu,Yu,Course 1,Teacher 3
3399 ,Zong,Zong,Zong,Course 1,Teacher 3
3400 ,Song,Song,Song,Course 1,Teacher 3
3400 ,Chen,Chen,Chen,Course 1,Teacher 3
3400 ,Yang,Yang,Yang,Course 1,Teacher 3
3401 ,Zhang,Zhang,Zhang,Course 1,Teacher 3
3401 ,Li,Li,Li,Course 1,Teacher 3
3402 ,Yu,Yu,Yu,Course 1,Teacher 3
3402 ,Zong,Zong,Zong,Course 1,Teacher 3
3403 ,Song,Song,Song,Course 1,Teacher 3
3403 ,Chen,Chen,Chen,Course 1,Teacher 3
3403 ,Yang,Yang,Yang,Course 1,Teacher 3
3404 ,Zhang,Zhang,Zhang,Course 1,Teacher 2
3404 ,Li,Li,Li,Course 1,Teacher 2
3405 ,Yang,Yang,Yang,Course 1,Teacher 2
3405 ,Zhang,Zhang,Zhang,Course 1,Teacher 2
3406 ,Li,Li,Li,Course 1,Teacher 2
3406 ,Yu,Yu,Yu,Course 1,Teacher 2
3406 ,Zong,Zong,Zong,Course 1,Teacher 2
3407 ,Song,Song,Song,Course 1,Teacher 2
3407 ,Chen,Chen,Chen,Course 1,Teacher 2
3408 ,Yang,Yang,Yang,Course 1,Teacher 2
3408 ,Zhang,Zhang,Zhang,Course 1,Teacher 2
3409 ,Li,Li,Li,Course 1,Teacher 2
3409 ,Yu,Yu,Yu,Course 1,Teacher 2
3409 ,Zong,Zong,Zong,Course 1,Teacher 2
3410 ,Song,Song,Song,Course 1,Teacher 2
3410 ,Chen,Chen,Chen,Course 1,Teacher 2
3411 ,Yang,Yang,Yang,Course 1,Teacher 2
3411 ,Zhang,Zhang,Zhang,Course 1,Teacher 2
3412 ,Li,Li,Li,Course 1,Teacher 2
3412 ,Yang,Yang,Yang,Course 1,Teacher 2
3413 ,Zhang,Zhang,Zhang,Course 1,Teacher 2
3413 ,Li,Li,Li,Course 1,Teacher 2
3413 ,Yu,Yu,Yu,Course 1,Teacher 2
3414 ,Zong,Zong,Zong,Course 1,Teacher 2
3414 ,Song,Song,Song,Course 1,Teacher 4
3415 ,Chen,Chen,Chen,Course 1,Teacher 4
3415 ,Yang,Yang,Yang,Course 1,Teacher 4
3416 ,Zhang,Zhang,Zhang,Course 1,Teacher 4
3416 ,Li,Li,Li,Course 1,Teacher 4
3416 ,Yu,Yu,Yu,Course 1,Teacher 4
3417 ,Zong,Zong,Zong,Course 1,Teacher 4
3417 ,Song,Song,Song,Course 1,Teacher 4
3418 ,Chen,Chen,Chen,Course 1,Teacher 4
3418 ,Yang,Yang,Yang,Course 1,Teacher 4
3419 ,Zhang,Zhang,Zhang,Course 1,Teacher 4
3419 ,Li,Li,Li,Course 1,Teacher 4
3419 ,Yang,Yang,Yang,Course 1,Teacher 4
3420 ,Zhang,Zhang,Zhang,Course 1,Teacher 4
3420 ,Li,Li,Li,Course 1,Teacher 4
3421 ,Yu,Yu,Yu,Course 1,Teacher 4
3421 ,Zong,Zong,Zong,Course 1,Teacher 4
3422 ,Yu,Yu,Yu,Course 1,Teacher 4
3422 ,Zong,Zong,Zong,Course 1,Teacher 4
3422 ,Song,Song,Song,Course 1,Teacher 4
3423 ,Chen,Chen,Chen,Course 1,Teacher 4
3423 ,Yang,Yang,Yang,Course 1,Teacher 5
3424 ,Zhang,Zhang,Zhang,Course 1,Teacher 5
3424 ,Li,Li,Li,Course 1,Teacher 5
3425 ,Yu,Yu,Yu,Course 1,Teacher 5
3425 ,Zong,Zong,Zong,Course 1,Teacher 5
3425 ,Song,Song,Song,Course 1,Teacher 5
3426 ,Chen,Chen,Chen,Course 1,Teacher 5
3426 ,Yang,Yang,Yang,Course 1,Teacher 5
3427 ,Zhang,Zhang,Zhang,Course 1,Teacher 5
3427 ,Li,Li,Li,Course 1,Teacher 5
3428 ,Yang,Yang,Yang,Course 1,Teacher 5
3428 ,Zhang,Zhang,Zhang,Course 1,Teacher 5
3429 ,Li,Li,Li,Course 1,Teacher 5
3429 ,Yu,Yu,Yu,Course 1,Teacher 5
3429 ,Zong,Zong,Zong,Course 1,Teacher 5
3430 ,Song,Song,Song,Course 1,Teacher 5
3430 ,Chen,Chen,Chen,Course 1,Teacher 5
3431 ,Yang,Yang,Yang,Course 1,Teacher 5
3431 ,Zhang,Zhang,Zhang,Course 1,Teacher 5
3432 ,Li,Li,Li,Course 1,Teacher 5
3432 ,Yu,Yu,Yu,Course 1,Teacher 5
3432 ,Zong,Zong,Zong,Course 1,Teacher 5
3433 ,Song,Song,Song,Course 1,Teacher 5
3433 ,Chen,Chen,Chen,Course 1,Teacher 5
3434 ,Yang,Yang,Yang,Course 1,Teacher 5
3434 ,Zhang,Zhang,Zhang,Course 1,Teacher 5
3435 ,Li,Li,Li,Course 1,Teacher 5
3435 ,Yang,Yang,Yang,Course 1,Teacher 6
3435 ,Zhang,Zhang,Zhang,Course 1,Teacher 6
3436 ,Li,Li,Li,Course 1,Teacher 6
3436 ,Yu,Yu,Yu,Course 1,Teacher 6
3437 ,Zong,Zong,Zong,Course 1,Teacher 6
3437 ,Song,Song,Song,Course 1,Teacher 6
3438 ,Chen,Chen,Chen,Course 1,Teacher 6
3438 ,Yang,Yang,Yang,Course 1,Teacher 6
3438 ,Zhang,Zhang,Zhang,Course 1,Teacher 6
3439 ,Li,Li,Li,Course 1,Teacher 6
3439 ,Yu,Yu,Yu,Course 1,Teacher 6
3440 ,Zong,Zong,Zong,Course 1,Teacher 6
3440 ,Song,Song,Song,Course 1,Teacher 6
3441 ,Chen,Chen,Chen,Course 1,Teacher 6
3441 ,Yang,Yang,Yang,Course 1,Teacher 6
3442 ,Zhang,Zhang,Zhang,Course 1,Teacher 6
3442 ,Li,Li,Li,Course 1,Teacher 6
3442 ,Yang,Yang,Yang,Course 1,Teacher 6
3443 ,Zhang,Zhang,Zhang,Course 1,Teacher 6
3443 ,Li,Li,Li,Course 1,Teacher 6
3444 ,Yu,Yu,Yu,Course 1,Teacher 6
3444 ,Zong,Zong,Zong,Course 1,Teacher 6
3445 ,Yu,Yu,Yu,Course 1,Teacher 6
3445 ,Zong,Zong,Zong,Course 2,Teacher 7
3445 ,Song,Song,Song,Course 2,Teacher 7
3446 ,Chen,Chen,Chen,Course 2,Teacher 7
3446 ,Yang,Yang,Yang,Course 2,Teacher 7
3447 ,Zhang,Zhang,Zhang,Course 2,Teacher 7
3447 ,Li,Li,Li,Course 2,Teacher 7
3448 ,Yu,Yu,Yu,Course 2,Teacher 7
3448 ,Zong,Zong,Zong,Course 2,Teacher 7
3448 ,Song,Song,Song,Course 2,Teacher 7
3449 ,Chen,Chen,Chen,Course 2,Teacher 7
3449 ,Yang,Yang,Yang,Course 2,Teacher 7
3450 ,Zhang,Zhang,Zhang,Course 2,Teacher 7
3450 ,Li,Li,Li,Course 2,Teacher 7
3451 ,Yang,Yang,Yang,Course 2,Teacher 7
3451 ,Zhang,Zhang,Zhang,Course 2,Teacher 7
3451 ,Li,Li,Li,Course 2,Teacher 7
3452 ,Yu,Yu,Yu,Course 2,Teacher 7
3452 ,Zong,Zong,Zong,Course 2,Teacher 7
3453 ,Song,Song,Song,Course 2,Teacher 7
3453 ,Chen,Chen,Chen,Course 2,Teacher 7
3454 ,Yang,Yang,Yang,Course 2,Teacher 7
3454 ,Zhang,Zhang,Zhang,Course 2,Teacher 7
3454 ,Li,Li,Li,Course 2,Teacher 7
3455 ,Yu,Yu,Yu,Course 2,Teacher 7
3455 ,Zong,Zong,Zong,Course 2,Teacher 7
3456 ,Song,Song,Song,Course 2,Teacher 7
3456 ,Chen,Chen,Chen,Course 2,Teacher 7
3457 ,Yang,Yang,Yang,Course 2,Teacher 7
3457 ,Zhang,Zhang,Zhang,Course 2,Teacher 7
3458 ,Li,Li,Li,Course 2,Teacher 7
3458 ,Yang,Yang,Yang,Course 2,Teacher 7
3458 ,Zhang,Zhang,Zhang,Course 2,Teacher 7
3459 ,Li,Li,Li,Course 2,Teacher 7
3459 ,Yu,Yu,Yu,Course 2,Teacher 7
3460 ,Zong,Zong,Zong,Course 2,Teacher 7
3460 ,Song,Song,Song,Course 2,Teacher 7
3461 ,Chen,Chen,Chen,Course 2,Teacher 7
3461 ,Yang,Yang,Yang,Course 2,Teacher 7
3461 ,Zhang,Zhang,Zhang,Course 2,Teacher 7
3462 ,Li,Li,Li,Course 2,Teacher 7
3462 ,Yu,Yu,Yu,Course 2,Teacher 7
3463 ,Zong,Zong,Zong,Course 2,Teacher 7
3463 ,Song,Song,Song,Course 2,Teacher 7
3464 ,Chen,Chen,Chen,Course 2,Teacher 7
3464 ,Yang,Yang,Yang,Course 2,Teacher 7
3464 ,Zhang,Zhang,Zhang,Course 2,Teacher 7
3465 ,Li,Li,Li,Course 2,Teacher 7
3465 ,Yang,Yang,Yang,Course 2,Teacher 7
3466 ,Zhang,Zhang,Zhang,Course 2,Teacher 7
3466 ,Li,Li,Li,Course 2,Teacher 7
3467 ,Yu,Yu,Yu,Course 2,Teacher 7
3467 ,Zong,Zong,Zong,Course 2,Teacher 7
3467 ,Yu,Yu,Yu,Course 2,Teacher 7
3468 ,Zong,Zong,Zong,Course 2,Teacher 7
3468 ,Song,Song,Song,Course 2,Teacher 7
3469 ,Chen,Chen,Chen,Course 2,Teacher 7
3469 ,Yang,Yang,Yang,Course 2,Teacher 7
3470 ,Zhang,Zhang,Zhang,Course 2,Teacher 7
3470 ,Li,Li,Li,Course 2,Teacher 7
3470 ,Yu,Yu,Yu,Course 2,Teacher 7
3471 ,Zong,Zong,Zong,Course 2,Teacher 7
3471 ,Song,Song,Song,Course 2,Teacher 7
3472 ,Chen,Chen,Chen,Course 2,Teacher 7
3472 ,Yang,Yang,Yang,Course 2,Teacher 7
3473 ,Zhang,Zhang,Zhang,Course 2,Teacher 7
3473 ,Li,Li,Li,Course 2,Teacher 7
3474 ,Yang,Yang,Yang,Course 2,Teacher 7
3474 ,Zhang,Zhang,Zhang,Course 2,Teacher 7
3474 ,Li,Li,Li,Course 2,Teacher 7
3475 ,Yu,Yu,Yu,Course 2,Teacher 7
3475 ,Zong,Zong,Zong,Course 2,Teacher 7
3476 ,Song,Song,Song,Course 2,Teacher 7
3476 ,Chen,Chen,Chen,Course 2,Teacher 7
3477 ,Yang,Yang,Yang,Course 2,Teacher 7
3477 ,Zhang,Zhang,Zhang,Course 2,Teacher 7
3477 ,Li,Li,Li,Course 2,Teacher 7
3478 ,Yu,Yu,Yu,Course 2,Teacher 7
3478 ,Zong,Zong,Zong,Course 2,Teacher 7
3479 ,Song,Song,Song,Course 2,Teacher 7
3479 ,Chen,Chen,Chen,Course 2,Teacher 7
3480 ,Yang,Yang,Yang,Course 2,Teacher 7
3480 ,Zhang,Zhang,Zhang,Course 2,Teacher 8
3480 ,Li,Li,Li,Course 2,Teacher 8
3481 ,Yang,Yang,Yang,Course 2,Teacher 8
3481 ,Zhang,Zhang,Zhang,Course 2,Teacher 8
3482 ,Li,Li,Li,Course 2,Teacher 8
3482 ,Yu,Yu,Yu,Course 2,Teacher 8
3483 ,Zong,Zong,Zong,Course 2,Teacher 8
3483 ,Song,Song,Song,Course 2,Teacher 8
3483 ,Chen,Chen,Chen,Course 2,Teacher 8
3484 ,Yang,Yang,Yang,Course 2,Teacher 8
3484 ,Zhang,Zhang,Zhang,Course 2,Teacher 8
3485 ,Li,Li,Li,Course 2,Teacher 8
3485 ,Yu,Yu,Yu,Course 2,Teacher 8
3486 ,Zong,Zong,Zong,Course 2,Teacher 8
3486 ,Song,Song,Song,Course 2,Teacher 8
3486 ,Chen,Chen,Chen,Course 2,Teacher 8
3487 ,Yang,Yang,Yang,Course 2,Teacher 8
3487 ,Zhang,Zhang,Zhang,Course 2,Teacher 8
3488 ,Li,Li,Li,Course 2,Teacher 8
3488 ,Yang,Yang,Yang,Course 2,Teacher 8
3489 ,Zhang,Zhang,Zhang,Course 2,Teacher 8
3489 ,Li,Li,Li,Course 2,Teacher 8
3490 ,Yu,Yu,Yu,Course 2,Teacher 8
3490 ,Zong,Zong,Zong,Course 2,Teacher 8
3490 ,Yu,Yu,Yu,Course 2,Teacher 8
3491 ,Zong,Zong,Zong,Course 2,Teacher 9
3491 ,Song,Song,Song,Course 2,Teacher 9
3492 ,Chen,Chen,Chen,Course 2,Teacher 9
3492 ,Yang,Yang,Yang,Course 2,Teacher 9
3493 ,Zhang,Zhang,Zhang,Course 2,Teacher 9
3493 ,Li,Li,Li,Course 2,Teacher 9
3493 ,Yu,Yu,Yu,Course 2,Teacher 9
3494 ,Zong,Zong,Zong,Course 2,Teacher 9
3494 ,Song,Song,Song,Course 2,Teacher 9
3495 ,Chen,Chen,Chen,Course 2,Teacher 9
3495 ,Yang,Yang,Yang,Course 2,Teacher 9
3496 ,Zhang,Zhang,Zhang,Course 2,Teacher 9
3496 ,Li,Li,Li,Course 2,Teacher 9
3496 ,Yu,Yu,Yu,Course 2,Teacher 9
3497 ,Zong,Zong,Zong,Course 2,Teacher 9
3497 ,Song,Song,Song,Course 2,Teacher 9
3498 ,Chen,Chen,Chen,Course 2,Teacher 9
3498 ,Yang,Yang,Yang,Course 2,Teacher 9
3499 ,Zhang,Zhang,Zhang,Course 2,Teacher 9
3499 ,Li,Li,Li,Course 2,Teacher 9
3499 ,Yang,Yang,Yang,Course 2,Teacher 9
3500 ,Zhang,Zhang,Zhang,Course 2,Teacher 9
3500 ,Li,Li,Li,Course 2,Teacher 9
3501 ,Yu,Yu,Yu,Course 2,Teacher 9
3501 ,Zong,Zong,Zong,Course 2,Teacher 9
3502 ,Song,Song,Song,Course 2,Teacher 9
3502 ,Chen,Chen,Chen,Course 2,Teacher 9
3502 ,Yang,Yang,Yang,Course 2,Teacher 8
3503 ,Zhang,Zhang,Zhang,Course 2,Teacher 8
3503 ,Li,Li,Li,Course 2,Teacher 8
3504 ,Yu,Yu,Yu,Course 2,Teacher 8
3504 ,Zong,Zong,Zong,Course 2,Teacher 8
3505 ,Song,Song,Song,Course 2,Teacher 8
3505 ,Chen,Chen,Chen,Course 2,Teacher 8
3506 ,Yang,Yang,Yang,Course 2,Teacher 8
3506 ,Zhang,Zhang,Zhang,Course 2,Teacher 8
3506 ,Li,Li,Li,Course 2,Teacher 8
3507 ,Yang,Yang,Yang,Course 2,Teacher 8
3507 ,Zhang,Zhang,Zhang,Course 2,Teacher 8
3508 ,Li,Li,Li,Course 2,Teacher 8
3508 ,Yu,Yu,Yu,Course 2,Teacher 8
3509 ,Zong,Zong,Zong,Course 2,Teacher 8
3509 ,Song,Song,Song,Course 2,Teacher 8
3509 ,Chen,Chen,Chen,Course 2,Teacher 8
3510 ,Yang,Yang,Yang,Course 2,Teacher 8
3510 ,Zhang,Zhang,Zhang,Course 2,Teacher 8
3511 ,Li,Li,Li,Course 2,Teacher 8
3511 ,Yu,Yu,Yu,Course 2,Teacher 8
3512 ,Zong,Zong,Zong,Course 2,Teacher 8
3512 ,Song,Song,Song,Course 2,Teacher 8
3512 ,Chen,Chen,Chen,Course 2,Teacher 8
3513 ,Yang,Yang,Yang,Course 2,Teacher 8
3513 ,Zhang,Zhang,Zhang,Course 2,Teacher 8
3514 ,Li,Li,Li,Course 2,Teacher 10
3514 ,Yang,Yang,Yang,Course 2,Teacher 10
3515 ,Zhang,Zhang,Zhang,Course 2,Teacher 10
3515 ,Li,Li,Li,Course 2,Teacher 10
3515 ,Yu,Yu,Yu,Course 2,Teacher 10
3516 ,Zong,Zong,Zong,Course 2,Teacher 10
3516 ,Yu,Yu,Yu,Course 2,Teacher 10
3517 ,Zong,Zong,Zong,Course 2,Teacher 10
3517 ,Song,Song,Song,Course 2,Teacher 10
3518 ,Chen,Chen,Chen,Course 2,Teacher 10
3518 ,Yang,Yang,Yang,Course 2,Teacher 10
3518 ,Zhang,Zhang,Zhang,Course 2,Teacher 10
3519 ,Li,Li,Li,Course 2,Teacher 10
3519 ,Yu,Yu,Yu,Course 2,Teacher 10
3520 ,Zong,Zong,Zong,Course 2,Teacher 10
3520 ,Song,Song,Song,Course 2,Teacher 10
3521 ,Chen,Chen,Chen,Course 2,Teacher 10
3521 ,Yang,Yang,Yang,Course 2,Teacher 10
3522 ,Zhang,Zhang,Zhang,Course 2,Teacher 10
3522 ,Li,Li,Li,Course 2,Teacher 10
3522 ,Yang,Yang,Yang,Course 2,Teacher 10
3523 ,Zhang,Zhang,Zhang,Course 2,Teacher 10
3523 ,Li,Li,Li,Course 2,Teacher 10
